2026-07-30 23:26:41,531 : INFO : Running Process Information
2026-07-30 23:26:41,592 : INFO : Name : EMON.EXE | PID : 9548 | User : None
2026-07-30 23:26:41,592 : INFO : Name : DDVRulesProcessor.exe | PID : 9668 | User : None
2026-07-30 23:26:41,592 : INFO : Name : svchost.exe | PID : 9704 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,592 : INFO : Name : chrome.exe | PID : 9732 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,593 : INFO : Name : dllhost.exe | PID : 9788 | User : None
2026-07-30 23:26:41,593 : INFO : Name : WhatsApp.Root.exe | PID : 9944 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,593 : INFO : Name : RuntimeBroker.exe | PID : 10008 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,593 : INFO : Name : svchost.exe | PID : 10140 | User : None
2026-07-30 23:26:41,593 : INFO : Name : svchost.exe | PID : 10148 | User : None
2026-07-30 23:26:41,594 : INFO : Name : svchost.exe | PID : 10160 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,594 : INFO : Name : Code.exe | PID : 10164 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,594 : INFO : Name : msedgewebview2.exe | PID : 10176 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,595 : INFO : Name : svchost.exe | PID : 10332 | User : None
2026-07-30 23:26:41,595 : INFO : Name : wlanext.exe | PID : 10372 | User : None
2026-07-30 23:26:41,595 : INFO : Name : Code.exe | PID : 10408 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,595 : INFO : Name : svchost.exe | PID : 10528 | User : None
2026-07-30 23:26:41,595 : INFO : Name : svchost.exe | PID : 10652 | User : None
2026-07-30 23:26:41,596 : INFO : Name : ctfmon.exe | PID : 10764 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,596 : INFO : Name : Code.exe | PID : 10904 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,596 : INFO : Name : RuntimeBroker.exe | PID : 10960 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,596 : INFO : Name : OpenConsole.exe | PID : 10968 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,597 : INFO : Name : conhost.exe | PID : 11076 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,597 : INFO : Name : svchost.exe | PID : 11112 | User : None
2026-07-30 23:26:41,597 : INFO : Name : chrome.exe | PID : 11128 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,597 : INFO : Name : svchost.exe | PID : 11168 | User : None
2026-07-30 23:26:41,598 : INFO : Name : svchost.exe | PID : 11176 | User : None
2026-07-30 23:26:41,598 : INFO : Name : svchost.exe | PID : 11372 | User : None
2026-07-30 23:26:41,598 : INFO : Name : CrossDeviceService.exe | PID : 11380 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,598 : INFO : Name : mcafee-security-ft.exe | PID : 11504 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,598 : INFO : Name : svchost.exe | PID : 11560 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,599 : INFO : Name : PhoneExperienceHost.exe | PID : 11620 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,599 : INFO : Name : Code.exe | PID : 11684 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,599 : INFO : Name : svchost.exe | PID : 11820 | User : None
2026-07-30 23:26:41,599 : INFO : Name : svchost.exe | PID : 11940 | User : None
2026-07-30 23:26:41,599 : INFO : Name : svchost.exe | PID : 12164 | User : None
2026-07-30 23:26:41,600 : INFO : Name : Widgets.exe | PID : 12192 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,600 : INFO : Name : AggregatorHost.exe | PID : 12256 | User : None
2026-07-30 23:26:41,600 : INFO : Name : chrome.exe | PID : 12384 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,600 : INFO : Name : svchost.exe | PID : 12548 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,601 : INFO : Name : msedgewebview2.exe | PID : 12568 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,601 : INFO : Name : chrome.exe | PID : 12584 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,602 : INFO : Name : svchost.exe | PID : 12928 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,602 : INFO : Name : pet.exe | PID : 13072 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,603 : INFO : Name : SmartByteTelemetry.exe | PID : 13300 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,603 : INFO : Name : DDVCollectorSvcApi.exe | PID : 13424 | User : None
2026-07-30 23:26:41,603 : INFO : Name : NPAVIDS.EXE | PID : 13680 | User : None
2026-07-30 23:26:41,604 : INFO : Name : SearchIndexer.exe | PID : 13720 | User : None
2026-07-30 23:26:41,604 : INFO : Name : msedgewebview2.exe | PID : 13804 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,604 : INFO : Name : OpenConsole.exe | PID : 13888 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,605 : INFO : Name : msedgewebview2.exe | PID : 13940 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,605 : INFO : Name : RuntimeBroker.exe | PID : 13952 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,605 : INFO : Name : WmiPrvSE.exe | PID : 14032 | User : None
2026-07-30 23:26:41,605 : INFO : Name : msedgewebview2.exe | PID : 14344 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,606 : INFO : Name : WidgetService.exe | PID : 14368 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,606 : INFO : Name : svchost.exe | PID : 14448 | User : None
2026-07-30 23:26:41,606 : INFO : Name : powershell.exe | PID : 14604 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,606 : INFO : Name : CCleaner.exe | PID : 14716 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,607 : INFO : Name : msedgewebview2.exe | PID : 15032 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,607 : INFO : Name : msedgewebview2.exe | PID : 15088 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,607 : INFO : Name : python.exe | PID : 15420 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,607 : INFO : Name : NisSrv.exe | PID : 15940 | User : None
2026-07-30 23:26:41,607 : INFO : Name : svchost.exe | PID : 16028 | User : None
2026-07-30 23:26:41,607 : INFO : Name : ChatGPT Classic.exe | PID : 16044 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,608 : INFO : Name : ShellExperienceHost.exe | PID : 16080 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,608 : INFO : Name : Lightshot.exe | PID : 16112 | User : DESKTOP-BESPAPU\DELL
